"B_demag.region2:0","B_demag.region2:1","B_demag.region2:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-2.2904e-11,1.0467e-05,-0.00032427,1,5.151e-08,1.275e-07,5.151e-08,6.4e-08
-2.1621e-11,1.0536e-05,-0.00032421,1,5.1765e-08,1.275e-07,5.1765e-08,6.4e-08
-2.0329e-11,1.0604e-05,-0.00032415,1,5.202e-08,1.275e-07,5.202e-08,6.4e-08
-1.8931e-11,1.0674e-05,-0.00032409,1,5.2275e-08,1.275e-07,5.2275e-08,6.4e-08
-1.7533e-11,1.0743e-05,-0.00032403,1,5.253e-08,1.275e-07,5.253e-08,6.4e-08
-1.6134e-11,1.0813e-05,-0.00032396,1,5.2785e-08,1.275e-07,5.2785e-08,6.4e-08
-1.4801e-11,1.0882e-05,-0.0003239,1,5.304e-08,1.275e-07,5.304e-08,6.4e-08
-1.3818e-11,1.0952e-05,-0.00032384,1,5.3295e-08,1.275e-07,5.3295e-08,6.4e-08
-1.2835e-11,1.1022e-05,-0.00032377,1,5.355e-08,1.275e-07,5.355e-08,6.4e-08
-1.1852e-11,1.1093e-05,-0.00032371,1,5.3805e-08,1.275e-07,5.3805e-08,6.4e-08
-1.0867e-11,1.1163e-05,-0.00032364,1,5.406e-08,1.275e-07,5.406e-08,6.4e-08
-9.8783e-12,1.1233e-05,-0.00032358,1,5.4315e-08,1.275e-07,5.4315e-08,6.4e-08
-8.8892e-12,1.1304e-05,-0.00032351,1,5.457e-08,1.275e-07,5.457e-08,6.4e-08
-7.9001e-12,1.1375e-05,-0.00032344,1,5.4825e-08,1.275e-07,5.4825e-08,6.4e-08
-6.9623e-12,1.1445e-05,-0.00032338,1,5.508e-08,1.275e-07,5.508e-08,6.4e-08
-6.1366e-12,1.1516e-05,-0.00032331,1,5.5335e-08,1.275e-07,5.5335e-08,6.4e-08
-5.311e-12,1.1588e-05,-0.00032324,1,5.559e-08,1.275e-07,5.559e-08,6.4e-08
-4.4854e-12,1.1659e-05,-0.00032317,1,5.5845e-08,1.275e-07,5.5845e-08,6.4e-08
-3.7e-12,1.173e-05,-0.00032309,1,5.61e-08,1.275e-07,5.61e-08,6.4e-08
-2.9771e-12,1.1802e-05,-0.00032302,1,5.6355e-08,1.275e-07,5.6355e-08,6.4e-08
-2.2542e-12,1.1873e-05,-0.00032295,1,5.661e-08,1.275e-07,5.661e-08,6.4e-08
-1.5313e-12,1.1945e-05,-0.00032288,1,5.6865e-08,1.275e-07,5.6865e-08,6.4e-08
-1.0004e-12,1.2017e-05,-0.0003228,1,5.712e-08,1.275e-07,5.712e-08,6.4e-08
-6.8557e-13,1.2089e-05,-0.00032273,1,5.7375e-08,1.275e-07,5.7375e-08,6.4e-08
-3.7072e-13,1.2161e-05,-0.00032265,1,5.763e-08,1.275e-07,5.763e-08,6.4e-08
-5.5879e-14,1.2233e-05,-0.00032257,1,5.7885e-08,1.275e-07,5.7885e-08,6.4e-08
2.0205e-13,1.2305e-05,-0.0003225,1,5.814e-08,1.275e-07,5.814e-08,6.4e-08
4.1323e-13,1.2377e-05,-0.00032242,1,5.8395e-08,1.275e-07,5.8395e-08,6.4e-08
6.2441e-13,1.245e-05,-0.00032234,1,5.865e-08,1.275e-07,5.865e-08,6.4e-08
8.3559e-13,1.2522e-05,-0.00032226,1,5.8905e-08,1.275e-07,5.8905e-08,6.4e-08
9.675e-13,1.2594e-05,-0.00032218,1,5.916e-08,1.275e-07,5.916e-08,6.4e-08
1.0524e-12,1.2667e-05,-0.00032209,1,5.9415e-08,1.275e-07,5.9415e-08,6.4e-08
1.1372e-12,1.274e-05,-0.00032201,1,5.967e-08,1.275e-07,5.967e-08,6.4e-08
1.2221e-12,1.2812e-05,-0.00032193,1,5.9925e-08,1.275e-07,5.9925e-08,6.4e-08
1.2113e-12,1.2885e-05,-0.00032185,1,6.018e-08,1.275e-07,6.018e-08,6.4e-08
1.1608e-12,1.2958e-05,-0.00032176,1,6.0435e-08,1.275e-07,6.0435e-08,6.4e-08
1.1103e-12,1.303e-05,-0.00032167,1,6.069e-08,1.275e-07,6.069e-08,6.4e-08
1.0597e-12,1.3103e-05,-0.00032159,1,6.0945e-08,1.275e-07,6.0945e-08,6.4e-08
7.1326e-13,1.3176e-05,-0.0003215,1,6.12e-08,1.275e-07,6.12e-08,6.4e-08
2.8542e-13,1.3249e-05,-0.00032141,1,6.1455e-08,1.275e-07,6.1455e-08,6.4e-08
-1.4242e-13,1.3322e-05,-0.00032132,1,6.171e-08,1.275e-07,6.171e-08,6.4e-08
-5.7025e-13,1.3395e-05,-0.00032123,1,6.1965e-08,1.275e-07,6.1965e-08,6.4e-08
-8.4291e-13,1.3467e-05,-0.00032114,1,6.222e-08,1.275e-07,6.222e-08,6.4e-08
-1.0909e-12,1.354e-05,-0.00032105,1,6.2475e-08,1.275e-07,6.2475e-08,6.4e-08
-1.3389e-12,1.3613e-05,-0.00032095,1,6.273e-08,1.275e-07,6.273e-08,6.4e-08
-1.5868e-12,1.3686e-05,-0.00032086,1,6.2985e-08,1.275e-07,6.2985e-08,6.4e-08
-1.5786e-12,1.3759e-05,-0.00032076,1,6.324e-08,1.275e-07,6.324e-08,6.4e-08
-1.5543e-12,1.3832e-05,-0.00032067,1,6.3495e-08,1.275e-07,6.3495e-08,6.4e-08
-1.53e-12,1.3904e-05,-0.00032057,1,6.375e-08,1.275e-07,6.375e-08,6.4e-08
-1.5099e-12,1.3977e-05,-0.00032047,1,6.4005e-08,1.275e-07,6.4005e-08,6.4e-08
-1.6971e-12,1.405e-05,-0.00032037,1,6.426e-08,1.275e-07,6.426e-08,6.4e-08
-1.8844e-12,1.4122e-05,-0.00032027,1,6.4515e-08,1.275e-07,6.4515e-08,6.4e-08
-2.0716e-12,1.4195e-05,-0.00032017,1,6.477e-08,1.275e-07,6.477e-08,6.4e-08
-2.262e-12,1.4267e-05,-0.00032007,1,6.5025e-08,1.275e-07,6.5025e-08,6.4e-08
-2.4804e-12,1.4339e-05,-0.00031997,1,6.528e-08,1.275e-07,6.528e-08,6.4e-08
-2.6989e-12,1.4411e-05,-0.00031987,1,6.5535e-08,1.275e-07,6.5535e-08,6.4e-08
-2.9174e-12,1.4484e-05,-0.00031976,1,6.579e-08,1.275e-07,6.579e-08,6.4e-08
-3.0614e-12,1.4556e-05,-0.00031966,1,6.6045e-08,1.275e-07,6.6045e-08,6.4e-08
-2.8572e-12,1.4628e-05,-0.00031955,1,6.63e-08,1.275e-07,6.63e-08,6.4e-08
-2.6531e-12,1.4699e-05,-0.00031944,1,6.6555e-08,1.275e-07,6.6555e-08,6.4e-08
-2.449e-12,1.4771e-05,-0.00031933,1,6.681e-08,1.275e-07,6.681e-08,6.4e-08
-2.3e-12,1.4843e-05,-0.00031922,1,6.7065e-08,1.275e-07,6.7065e-08,6.4e-08
-2.3119e-12,1.4914e-05,-0.00031911,1,6.732e-08,1.275e-07,6.732e-08,6.4e-08
-2.3239e-12,1.4985e-05,-0.000319,1,6.7575e-08,1.275e-07,6.7575e-08,6.4e-08
-2.3358e-12,1.5056e-05,-0.00031889,1,6.783e-08,1.275e-07,6.783e-08,6.4e-08
-2.1982e-12,1.5127e-05,-0.00031878,1,6.8085e-08,1.275e-07,6.8085e-08,6.4e-08
-1.7612e-12,1.5197e-05,-0.00031866,1,6.834e-08,1.275e-07,6.834e-08,6.4e-08
-1.3243e-12,1.5268e-05,-0.00031854,1,6.8595e-08,1.275e-07,6.8595e-08,6.4e-08
-8.8739e-13,1.5338e-05,-0.00031843,1,6.885e-08,1.275e-07,6.885e-08,6.4e-08
-5.8794e-13,1.5408e-05,-0.00031831,1,6.9105e-08,1.275e-07,6.9105e-08,6.4e-08
-4.8487e-13,1.5477e-05,-0.00031819,1,6.936e-08,1.275e-07,6.936e-08,6.4e-08
-3.8181e-13,1.5547e-05,-0.00031807,1,6.9615e-08,1.275e-07,6.9615e-08,6.4e-08
-2.7874e-13,1.5616e-05,-0.00031795,1,6.987e-08,1.275e-07,6.987e-08,6.4e-08
-1.2883e-13,1.5685e-05,-0.00031783,1,7.0125e-08,1.275e-07,7.0125e-08,6.4e-08
6.9796e-14,1.5754e-05,-0.0003177,1,7.038e-08,1.275e-07,7.038e-08,6.4e-08
2.6842e-13,1.5822e-05,-0.00031758,1,7.0635e-08,1.275e-07,7.0635e-08,6.4e-08
4.6704e-13,1.5891e-05,-0.00031745,1,7.089e-08,1.275e-07,7.089e-08,6.4e-08
6.1903e-13,1.5958e-05,-0.00031733,1,7.1145e-08,1.275e-07,7.1145e-08,6.4e-08
7.3564e-13,1.6026e-05,-0.0003172,1,7.14e-08,1.275e-07,7.14e-08,6.4e-08
8.5225e-13,1.6093e-05,-0.00031707,1,7.1655e-08,1.275e-07,7.1655e-08,6.4e-08
9.6886e-13,1.616e-05,-0.00031694,1,7.191e-08,1.275e-07,7.191e-08,6.4e-08
1.1344e-12,1.6226e-05,-0.00031681,1,7.2165e-08,1.275e-07,7.2165e-08,6.4e-08
1.3266e-12,1.6292e-05,-0.00031668,1,7.242e-08,1.275e-07,7.242e-08,6.4e-08
1.5189e-12,1.6358e-05,-0.00031655,1,7.2675e-08,1.275e-07,7.2675e-08,6.4e-08
1.7111e-12,1.6423e-05,-0.00031641,1,7.293e-08,1.275e-07,7.293e-08,6.4e-08
1.6243e-12,1.6488e-05,-0.00031628,1,7.3185e-08,1.275e-07,7.3185e-08,6.4e-08
1.4319e-12,1.6552e-05,-0.00031614,1,7.344e-08,1.275e-07,7.344e-08,6.4e-08
1.2396e-12,1.6616e-05,-0.000316,1,7.3695e-08,1.275e-07,7.3695e-08,6.4e-08
1.0472e-12,1.668e-05,-0.00031587,1,7.395e-08,1.275e-07,7.395e-08,6.4e-08
1.0234e-12,1.6743e-05,-0.00031573,1,7.4205e-08,1.275e-07,7.4205e-08,6.4e-08
1.0407e-12,1.6805e-05,-0.00031558,1,7.446e-08,1.275e-07,7.446e-08,6.4e-08
1.0581e-12,1.6868e-05,-0.00031544,1,7.4715e-08,1.275e-07,7.4715e-08,6.4e-08
1.0754e-12,1.693e-05,-0.0003153,1,7.497e-08,1.275e-07,7.497e-08,6.4e-08
8.7487e-13,1.6991e-05,-0.00031516,1,7.5225e-08,1.275e-07,7.5225e-08,6.4e-08
6.453e-13,1.7051e-05,-0.00031501,1,7.548e-08,1.275e-07,7.548e-08,6.4e-08
4.1574e-13,1.7111e-05,-0.00031486,1,7.5735e-08,1.275e-07,7.5735e-08,6.4e-08
1.8618e-13,1.7172e-05,-0.00031472,1,7.599e-08,1.275e-07,7.599e-08,6.4e-08
-1.3785e-13,1.723e-05,-0.00031457,1,7.6245e-08,1.275e-07,7.6245e-08,6.4e-08
-4.6573e-13,1.7288e-05,-0.00031442,1,7.65e-08,1.275e-07,7.65e-08,6.4e-08
-7.9361e-13,1.7346e-05,-0.00031427,1,7.6755e-08,1.275e-07,7.6755e-08,6.4e-08
-1.128e-12,1.7404e-05,-0.00031412,1,7.701e-08,1.275e-07,7.701e-08,6.4e-08
-1.6231e-12,1.746e-05,-0.00031396,1,7.7265e-08,1.275e-07,7.7265e-08,6.4e-08
-2.1181e-12,1.7515e-05,-0.00031381,1,7.752e-08,1.275e-07,7.752e-08,6.4e-08
-2.6132e-12,1.7571e-05,-0.00031365,1,7.7775e-08,1.275e-07,7.7775e-08,6.4e-08
-3.1196e-12,1.7626e-05,-0.0003135,1,7.803e-08,1.275e-07,7.803e-08,6.4e-08
-3.7111e-12,1.7679e-05,-0.00031334,1,7.8285e-08,1.275e-07,7.8285e-08,6.4e-08
-4.3026e-12,1.7732e-05,-0.00031318,1,7.854e-08,1.275e-07,7.854e-08,6.4e-08
-4.8942e-12,1.7785e-05,-0.00031302,1,7.8795e-08,1.275e-07,7.8795e-08,6.4e-08
-5.462e-12,1.7837e-05,-0.00031286,1,7.905e-08,1.275e-07,7.905e-08,6.4e-08
-5.9326e-12,1.7887e-05,-0.0003127,1,7.9305e-08,1.275e-07,7.9305e-08,6.4e-08
-6.4032e-12,1.7937e-05,-0.00031254,1,7.956e-08,1.275e-07,7.956e-08,6.4e-08
-6.8738e-12,1.7987e-05,-0.00031237,1,7.9815e-08,1.275e-07,7.9815e-08,6.4e-08
-7.4276e-12,1.8036e-05,-0.00031221,1,8.007e-08,1.275e-07,8.007e-08,6.4e-08
-8.2012e-12,1.8083e-05,-0.00031204,1,8.0325e-08,1.275e-07,8.0325e-08,6.4e-08
-8.9748e-12,1.813e-05,-0.00031187,1,8.058e-08,1.275e-07,8.058e-08,6.4e-08
-9.7485e-12,1.8176e-05,-0.0003117,1,8.0835e-08,1.275e-07,8.0835e-08,6.4e-08
-1.0446e-11,1.8222e-05,-0.00031154,1,8.109e-08,1.275e-07,8.109e-08,6.4e-08
-1.1005e-11,1.8265e-05,-0.00031136,1,8.1345e-08,1.275e-07,8.1345e-08,6.4e-08
-1.1563e-11,1.8309e-05,-0.00031119,1,8.16e-08,1.275e-07,8.16e-08,6.4e-08
-1.2121e-11,1.8352e-05,-0.00031102,1,8.1855e-08,1.275e-07,8.1855e-08,6.4e-08
-1.2501e-11,1.8394e-05,-0.00031085,1,8.211e-08,1.275e-07,8.211e-08,6.4e-08
-1.2645e-11,1.8433e-05,-0.00031067,1,8.2365e-08,1.275e-07,8.2365e-08,6.4e-08
-1.2789e-11,1.8473e-05,-0.0003105,1,8.262e-08,1.275e-07,8.262e-08,6.4e-08
-1.2933e-11,1.8512e-05,-0.00031032,1,8.2875e-08,1.275e-07,8.2875e-08,6.4e-08
-1.306e-11,1.855e-05,-0.00031014,1,8.313e-08,1.275e-07,8.313e-08,6.4e-08
-1.317e-11,1.8586e-05,-0.00030996,1,8.3385e-08,1.275e-07,8.3385e-08,6.4e-08
-1.3279e-11,1.8621e-05,-0.00030978,1,8.364e-08,1.275e-07,8.364e-08,6.4e-08
-1.3389e-11,1.8657e-05,-0.0003096,1,8.3895e-08,1.275e-07,8.3895e-08,6.4e-08
-1.3072e-11,1.869e-05,-0.00030942,1,8.415e-08,1.275e-07,8.415e-08,6.4e-08
-1.2456e-11,1.8721e-05,-0.00030924,1,8.4405e-08,1.275e-07,8.4405e-08,6.4e-08
-1.184e-11,1.8753e-05,-0.00030905,1,8.466e-08,1.275e-07,8.466e-08,6.4e-08
-1.1223e-11,1.8784e-05,-0.00030887,1,8.4915e-08,1.275e-07,8.4915e-08,6.4e-08
-1.0693e-11,1.8813e-05,-0.00030868,1,8.517e-08,1.275e-07,8.517e-08,6.4e-08
-1.0206e-11,1.8839e-05,-0.00030849,1,8.5425e-08,1.275e-07,8.5425e-08,6.4e-08
-9.7188e-12,1.8866e-05,-0.00030831,1,8.568e-08,1.275e-07,8.568e-08,6.4e-08
-9.2316e-12,1.8893e-05,-0.00030812,1,8.5935e-08,1.275e-07,8.5935e-08,6.4e-08
-8.4989e-12,1.8916e-05,-0.00030793,1,8.619e-08,1.275e-07,8.619e-08,6.4e-08
-7.6823e-12,1.8938e-05,-0.00030774,1,8.6445e-08,1.275e-07,8.6445e-08,6.4e-08
-6.8656e-12,1.896e-05,-0.00030755,1,8.67e-08,1.275e-07,8.67e-08,6.4e-08
-6.049e-12,1.8983e-05,-0.00030735,1,8.6955e-08,1.275e-07,8.6955e-08,6.4e-08
-5.1983e-12,1.9e-05,-0.00030716,1,8.721e-08,1.275e-07,8.721e-08,6.4e-08
-4.3403e-12,1.9017e-05,-0.00030697,1,8.7465e-08,1.275e-07,8.7465e-08,6.4e-08
-3.4823e-12,1.9034e-05,-0.00030677,1,8.772e-08,1.275e-07,8.772e-08,6.4e-08
-2.6244e-12,1.9051e-05,-0.00030658,1,8.7975e-08,1.275e-07,8.7975e-08,6.4e-08
-1.8239e-12,1.9063e-05,-0.00030638,1,8.823e-08,1.275e-07,8.823e-08,6.4e-08
-1.0296e-12,1.9075e-05,-0.00030618,1,8.8485e-08,1.275e-07,8.8485e-08,6.4e-08
-2.3532e-13,1.9087e-05,-0.00030598,1,8.874e-08,1.275e-07,8.874e-08,6.4e-08
5.5895e-13,1.9098e-05,-0.00030579,1,8.8995e-08,1.275e-07,8.8995e-08,6.4e-08
1.3814e-12,1.9104e-05,-0.00030558,1,8.925e-08,1.275e-07,8.925e-08,6.4e-08
2.2044e-12,1.911e-05,-0.00030538,1,8.9505e-08,1.275e-07,8.9505e-08,6.4e-08
3.0273e-12,1.9116e-05,-0.00030518,1,8.976e-08,1.275e-07,8.976e-08,6.4e-08
3.8441e-12,1.9122e-05,-0.00030498,1,9.0015e-08,1.275e-07,9.0015e-08,6.4e-08
4.5618e-12,1.9122e-05,-0.00030478,1,9.027e-08,1.275e-07,9.027e-08,6.4e-08
5.2794e-12,1.9122e-05,-0.00030457,1,9.0525e-08,1.275e-07,9.0525e-08,6.4e-08
5.9971e-12,1.9122e-05,-0.00030437,1,9.078e-08,1.275e-07,9.078e-08,6.4e-08
6.6884e-12,1.9121e-05,-0.00030417,1,9.1035e-08,1.275e-07,9.1035e-08,6.4e-08
7.2137e-12,1.9115e-05,-0.00030396,1,9.129e-08,1.275e-07,9.129e-08,6.4e-08
7.7391e-12,1.9109e-05,-0.00030376,1,9.1545e-08,1.275e-07,9.1545e-08,6.4e-08
8.2645e-12,1.9103e-05,-0.00030355,1,9.18e-08,1.275e-07,9.18e-08,6.4e-08
8.7531e-12,1.9096e-05,-0.00030334,1,9.2055e-08,1.275e-07,9.2055e-08,6.4e-08
9.108e-12,1.9083e-05,-0.00030313,1,9.231e-08,1.275e-07,9.231e-08,6.4e-08
9.4629e-12,1.9071e-05,-0.00030293,1,9.2565e-08,1.275e-07,9.2565e-08,6.4e-08
9.8178e-12,1.9058e-05,-0.00030272,1,9.282e-08,1.275e-07,9.282e-08,6.4e-08
1.0005e-11,1.9044e-05,-0.00030251,1,9.3075e-08,1.275e-07,9.3075e-08,6.4e-08
9.7912e-12,1.9024e-05,-0.0003023,1,9.333e-08,1.275e-07,9.333e-08,6.4e-08
9.577e-12,1.9005e-05,-0.00030209,1,9.3585e-08,1.275e-07,9.3585e-08,6.4e-08
9.3629e-12,1.8986e-05,-0.00030188,1,9.384e-08,1.275e-07,9.384e-08,6.4e-08
9.2567e-12,1.8964e-05,-0.00030167,1,9.4095e-08,1.275e-07,9.4095e-08,6.4e-08
9.3323e-12,1.8938e-05,-0.00030146,1,9.435e-08,1.275e-07,9.435e-08,6.4e-08
9.408e-12,1.8912e-05,-0.00030124,1,9.4605e-08,1.275e-07,9.4605e-08,6.4e-08
9.4836e-12,1.8886e-05,-0.00030103,1,9.486e-08,1.275e-07,9.486e-08,6.4e-08
9.6459e-12,1.8857e-05,-0.00030082,1,9.5115e-08,1.275e-07,9.5115e-08,6.4e-08
9.9135e-12,1.8823e-05,-0.00030061,1,9.537e-08,1.275e-07,9.537e-08,6.4e-08
1.0181e-11,1.879e-05,-0.00030039,1,9.5625e-08,1.275e-07,9.5625e-08,6.4e-08
1.0449e-11,1.8757e-05,-0.00030018,1,9.588e-08,1.275e-07,9.588e-08,6.4e-08
1.0544e-11,1.872e-05,-0.00029997,1,9.6135e-08,1.275e-07,9.6135e-08,6.4e-08
1.0485e-11,1.8679e-05,-0.00029976,1,9.639e-08,1.275e-07,9.639e-08,6.4e-08
1.0427e-11,1.8639e-05,-0.00029954,1,9.6645e-08,1.275e-07,9.6645e-08,6.4e-08
1.0368e-11,1.8598e-05,-0.00029933,1,9.69e-08,1.275e-07,9.69e-08,6.4e-08
1.0427e-11,1.8553e-05,-0.00029911,1,9.7155e-08,1.275e-07,9.7155e-08,6.4e-08
1.056e-11,1.8505e-05,-0.0002989,1,9.741e-08,1.275e-07,9.741e-08,6.4e-08
1.0694e-11,1.8457e-05,-0.00029869,1,9.7665e-08,1.275e-07,9.7665e-08,6.4e-08
1.0828e-11,1.8408e-05,-0.00029847,1,9.792e-08,1.275e-07,9.792e-08,6.4e-08
1.1009e-11,1.8355e-05,-0.00029826,1,9.8175e-08,1.275e-07,9.8175e-08,6.4e-08
1.1211e-11,1.8299e-05,-0.00029804,1,9.843e-08,1.275e-07,9.843e-08,6.4e-08
1.1414e-11,1.8243e-05,-0.00029783,1,9.8685e-08,1.275e-07,9.8685e-08,6.4e-08
1.1616e-11,1.8187e-05,-0.00029762,1,9.894e-08,1.275e-07,9.894e-08,6.4e-08
1.1528e-11,1.8125e-05,-0.0002974,1,9.9195e-08,1.275e-07,9.9195e-08,6.4e-08
1.135e-11,1.8062e-05,-0.00029719,1,9.945e-08,1.275e-07,9.945e-08,6.4e-08
1.1172e-11,1.7998e-05,-0.00029698,1,9.9705e-08,1.275e-07,9.9705e-08,6.4e-08
1.0995e-11,1.7934e-05,-0.00029676,1,9.996e-08,1.275e-07,9.996e-08,6.4e-08
1.1022e-11,1.7864e-05,-0.00029655,1,1.0022e-07,1.275e-07,1.0022e-07,6.4e-08
1.1087e-11,1.7792e-05,-0.00029634,1,1.0047e-07,1.275e-07,1.0047e-07,6.4e-08
1.1152e-11,1.772e-05,-0.00029613,1,1.0073e-07,1.275e-07,1.0073e-07,6.4e-08
1.1217e-11,1.7648e-05,-0.00029591,1,1.0098e-07,1.275e-07,1.0098e-07,6.4e-08
1.0929e-11,1.7569e-05,-0.0002957,1,1.0124e-07,1.275e-07,1.0124e-07,6.4e-08
1.061e-11,1.7489e-05,-0.00029549,1,1.0149e-07,1.275e-07,1.0149e-07,6.4e-08
1.0291e-11,1.7409e-05,-0.00029528,1,1.0175e-07,1.275e-07,1.0175e-07,6.4e-08
9.9728e-12,1.7329e-05,-0.00029507,1,1.02e-07,1.275e-07,1.02e-07,6.4e-08
9.6835e-12,1.7241e-05,-0.00029486,1,1.0226e-07,1.275e-07,1.0226e-07,6.4e-08
9.3941e-12,1.7153e-05,-0.00029465,1,1.0251e-07,1.275e-07,1.0251e-07,6.4e-08
9.1048e-12,1.7065e-05,-0.00029445,1,1.0277e-07,1.275e-07,1.0277e-07,6.4e-08
8.8069e-12,1.6976e-05,-0.00029424,1,1.0302e-07,1.275e-07,1.0302e-07,6.4e-08
